customer_id,annual_income,monthly_debt_payment,loan_amount,loan_term_months,existing_loans_count,account_open_date
119197,38576.74,475.23,9012.1,84,1.0,2025-09-19
108490,27356.22,517.1,12533.11,36,0.0,2023-11-14
109867,87956.32,867.33,4342.99,36,0.0,11/13/2019
102735,91340.36,1239.96,13416.51,12,1.0,06/30/2019
105669,24855.76,314.27,8731.63,300,1.0,22/04/2021
112031,,1065.51,8057.16,36,0.0,13-11-2021
102378,37283.7,336.27,16393.67,24,2.0,02/19/2022
115623,12520.35,931.03,19535.07,36,1.0,03/08/2021
104172,19871.42,707.08,11754.74,300,1.0,2025-02-20
112391,70223.77,-189.67,13529.06,12,2.0,04-07-2018
112742,13013.31,62.94,2885.95,300,2.0,08/01/2024
116103,35105.7,267.66,5422.56,24,1.0,28/06/2026
117038,20838.29,704.55,6136.92,36,1.0,27/02/2022
114010,26514.61,995.54,7292.6,12,2.0,04/02/2025
100365,19460.7,699.21,8660.58,240,1.0,07/30/2021
102103,36804.63,92.07,29387.85,84,1.0,05/03/2023
100689,18247.23,348.58,5770.24,36,1.0,10/06/2023
118713,23533.72,1061.83,8323.12,240,1.0,21/10/2024
109732,47807.79,1256.93,21023.72,60,0.0,2022-02-19
105710,57175.5,687.07,30443.67,24,1.0,20/02/2025
116034,62608.17,718.41,21657.09,180,2.0,08/01/2019
115228,19284.06,630.29,15328.21,60,2.0,05/30/2024
101093,12947.22,20.54,4307.61,240,1.0,02/16/2020
106718,28468.51,515.03,7233.6,36,0.0,14-02-2025
115899,15891.8,448.93,48402.38,60,3.0,05/11/2018
116544,,0.0,14012.88,24,1.0,2024-02-24
100203,35193.52,0.0,24941.14,84,1.0,03/18/2018
118648,41361.32,703.28,38532.37,48,1.0,2019-06-22
119727,48043.24,1008.85,13380.65,240,0.0,12/03/2025
104933,20172.35,490.12,7487.37,120,2.0,02/29/2020
110006,50458.98,940.43,75619.15,120,0.0,2021-11-01
101230,49564.37,468.88,9212.1,24,2.0,2023-02-07
115796,23181.23,1028.35,8874.7,36,2.0,07/05/2020
107957,23994.31,1238.91,5587.91,48,0.0,25-09-2021
119875,24858.71,1292.02,13416.05,48,1.0,16/07/2019
118622,39138.94,979.2,8952.78,48,1.0,08/31/2024
117745,20752.21,1652.23,11945.85,24,1.0,29/03/2025
104251,26647.7,836.43,10747.55,84,0.0,12/11/2025
115020,-60740.27,632.3,9566.25,84,1.0,2026-08-20
113440,69061.89,425.42,44471.72,60,0.0,15-04-2019
112226,40072.6,895.1,4719.62,180,1.0,2020-02-04
104334,18090.49,316.04,2736.72,84,0.0,31-01-2021
110744,33716.77,837.24,8060.53,24,3.0,08/23/2025
120318,43788.06,1385.33,8609.73,300,1.0,01/26/2021
116767,19783.42,1567.38,20220.65,240,1.0,2025-07-27
113680,43497.53,,,180,,18/01/2023
107485,21379.27,0.0,20554.92,120,0.0,2023-10-28
112945,46497.39,878.31,12327.97,24,1.0,12/05/2023
104886,28253.25,1121.14,4954.34,240,0.0,08/02/2018
100857,36504.08,196.46,13146.33,84,0.0,09-03-2021
116754,38895.6,338.14,15287.32,180,1.0,12/31/2022
106539,15748.52,60.25,15191.78,120,1.0,2023-06-11
120429,13426.96,527.3,13573.39,24,0.0,2020-12-02
112682,69287.68,1395.59,5770.53,300,0.0,15/10/2023
110539,,382.22,17573.85,24,0.0,11-10-2018
108841,30934.44,747.65,13670.63,48,1.0,09-02-2026
106859,19066.83,353.54,10007.57,240,1.0,2018-07-24
110973,44307.05,913.27,9920.1,120,2.0,2024-08-07
117257,48068.35,301.86,5144.26,12,2.0,04/17/2026
110625,17663.04,0.0,7431.08,240,2.0,12/31/2024
100954,25273.4,281.78,20743.31,48,1.0,05/25/2021
107404,41572.85,968.38,8462.57,36,1.0,2025-01-06
105944,34132.21,231.87,8250.43,120,2.0,18-02-2025
116999,29021.82,502.51,12326.42,84,1.0,2026-02-01
100053,24278.23,185.5,15669.83,24,2.0,08/09/2022
106410,19771.86,842.94,2864.0,180,0.0,2024-07-21
103516,40172.47,-1358.21,4218.65,60,0.0,2019-03-01
111748,30313.44,739.82,18429.88,240,0.0,2026-05-14
100489,22753.71,824.03,13291.35,120,0.0,31/01/2021
113145,36967.59,1618.96,8703.96,120,0.0,03/20/2026
115935,47032.41,0.0,2866.04,12,0.0,03/18/2026
118802,65755.65,0.0,14488.2,84,0.0,17/02/2025
120457,18685.37,338.06,12564.91,300,3.0,22/05/2022
117752,28375.42,866.81,12791.17,12,1.0,2024-12-30
111705,36568.45,-838.53,15783.91,12,2.0,07/03/2023
102972,36931.12,328.75,8173.01,180,1.0,15-10-2019
119248,22994.17,868.86,12540.25,84,1.0,18-06-2021
102942,36795.77,330.7,3447.87,120,0.0,08/03/2023
103163,38776.34,217.33,14395.43,60,0.0,07/14/2022
102618,31172.14,489.91,9984.08,120,1.0,30/08/2023
108235,28111.12,308.8,6930.16,12,0.0,16/01/2021
111618,12134.69,572.9,5294.34,24,1.0,2019-12-02
111763,56711.84,1210.35,14788.21,240,0.0,08/07/2020
111577,25725.68,908.34,11375.22,180,1.0,10/09/2020
102854,35636.28,928.63,44963.91,180,2.0,2025-04-15
103439,105646.38,1266.63,11455.14,60,1.0,10-11-2018
101892,19100.49,1425.6,1806.88,120,2.0,2023-12-21
120145,19239.05,245.18,13999.39,60,0.0,20-06-2024
115768,29744.61,657.35,10473.58,240,1.0,09/07/2018
113006,77283.8,496.81,14566.12,48,2.0,12/23/2021
111767,10780.8,267.62,8901.01,300,2.0,2021-03-06
100670,35247.91,862.43,5212.8,60,0.0,24/04/2018
120248,22215.42,0.0,6581.03,240,0.0,06-12-2025
115240,18095.62,361.45,15742.6,24,1.0,25-10-2021
114896,19944.34,927.49,5326.07,84,1.0,09-03-2022
109471,21214.9,607.39,12507.89,240,0.0,2024-11-23
118193,21957.92,1078.26,3112.32,48,1.0,2025-11-21
100897,57512.31,974.85,8609.53,12,1.0,2021-02-13
103306,19141.49,1353.82,8365.99,24,1.0,31-10-2019
108026,24768.65,0.0,25842.1,12,1.0,13/05/2020
110858,32458.51,-627.45,4495.17,84,1.0,2022-10-31
102890,38298.14,694.23,21924.32,12,0.0,02-02-2018
114394,53354.62,282.63,8657.59,60,2.0,08/10/2020
117496,19178.74,299.84,4513.73,240,3.0,2025-06-05
108397,25885.24,1000.39,3810.76,12,1.0,2025-08-20
114005,28505.41,269.93,15897.21,24,1.0,11-08-2024
116386,15311.23,421.55,5607.87,180,4.0,2024-05-25
114162,41180.8,415.84,13446.27,12,2.0,04/04/2025
111996,37667.64,369.56,5531.57,60,2.0,16-01-2023
100634,34218.21,841.0,4999.49,300,1.0,14/08/2022
112508,57683.88,0.0,15327.46,48,3.0,2020-11-02
116915,13792.65,159.93,6131.58,60,3.0,10/15/2024
119383,62433.15,1292.08,22396.57,120,2.0,12/01/2025
106476,15974.23,395.05,13589.98,240,1.0,14/06/2022
115169,24097.14,525.94,8722.41,180,2.0,30-11-2021
104177,20118.54,475.49,6006.09,24,0.0,13/10/2023
119221,31313.44,437.09,13840.07,36,1.0,2021-07-13
111064,18250.41,968.0,16563.76,36,0.0,11/09/2018
110531,30686.0,664.12,42689.26,120,1.0,25/10/2020
105991,12073.84,807.14,11605.89,12,3.0,05/10/2018
117383,15939.67,0.0,7202.05,24,0.0,12-06-2022
102581,42088.22,38.56,8722.12,240,0.0,02-02-2018
119067,13489.77,569.92,8019.45,48,1.0,01-10-2018
111999,23294.97,573.87,5969.33,12,0.0,03/10/2018
108385,41552.91,569.41,13014.12,36,0.0,21/04/2023
110674,21340.39,803.87,11708.38,300,1.0,22-02-2022
109447,34202.62,565.92,10151.42,60,1.0,31/08/2019
102104,23811.13,,,12,,15/11/2021
120117,27408.56,843.09,7013.48,180,0.0,07/31/2024
117944,27581.52,727.02,13925.92,120,2.0,23-03-2019
103764,34659.03,568.87,15073.81,60,0.0,07/25/2021
104234,23167.94,852.28,3918.95,24,0.0,2024-11-13
104994,30876.95,0.0,8481.95,300,0.0,17/07/2022
105057,43815.8,820.93,19978.05,36,1.0,22-09-2024
117042,32397.74,133.33,13678.12,84,0.0,2024-01-20
104434,23683.18,590.65,21968.35,36,1.0,15/10/2024
111676,52966.64,0.0,7990.16,240,2.0,2025-09-20
100717,18099.02,444.55,12266.26,84,0.0,29-12-2025
103816,34440.94,762.16,4674.06,180,0.0,2018-12-25
106773,31926.68,682.02,14579.15,84,0.0,08/23/2026
111186,14528.05,902.65,6364.96,84,0.0,30/04/2026
110738,37902.69,445.56,11443.01,36,1.0,05/05/2025
114671,-20540.18,139.51,7611.44,300,1.0,10/06/2025
109813,38468.78,0.0,10958.06,24,1.0,02-01-2022
120247,23978.13,215.59,11327.39,240,2.0,11-03-2018
109288,15614.91,922.46,12107.55,84,4.0,12-09-2018
106811,54090.58,305.9,10302.46,84,0.0,2026-02-05
103893,18809.32,618.94,6821.21,300,1.0,25-10-2024
109359,22801.8,198.15,8020.26,24,1.0,29/03/2023
115129,19881.3,876.02,59481.24,180,1.0,04/23/2018
110655,27257.91,842.09,12556.66,60,0.0,2024-01-30
103700,22617.8,268.74,17609.15,36,0.0,07-02-2025
107374,22252.34,1229.92,13034.12,12,1.0,02-03-2019
106314,37369.0,132.69,16713.94,240,2.0,02-01-2024
112816,27549.89,1298.14,8491.55,48,1.0,11/06/2019
103645,50106.89,895.77,3614.59,300,1.0,2020-11-26
100192,-38486.57,1133.76,4974.52,300,1.0,18-09-2022
113414,19325.6,927.24,5881.99,180,0.0,13-12-2024
100816,37036.79,488.5,34162.76,12,3.0,02/18/2020
120042,74485.41,734.75,4302.41,84,1.0,2022-07-04
115810,49067.37,0.0,12377.31,36,0.0,18/07/2019
106160,29592.01,648.34,17449.09,48,2.0,08/14/2019
115641,38094.89,382.56,3465.24,60,0.0,23-03-2022
104390,50759.06,1137.3,18398.63,24,0.0,08/18/2024
111164,12416.13,1124.66,4655.18,120,1.0,2020-07-20
104927,54198.11,,,120,,07/15/2018
105552,21705.12,0.0,5449.08,180,0.0,02/01/2019
110799,27894.49,368.78,5858.16,84,1.0,23-11-2022
118452,39036.55,792.82,3642.68,24,1.0,01/25/2024
100238,41662.36,357.22,14454.56,60,0.0,09/12/2022
112207,32012.94,329.73,9706.13,36,1.0,31-08-2021
120083,66291.47,1089.04,9045.43,300,2.0,2023-11-15
111169,33996.1,865.31,8901.71,84,3.0,2020-12-02
117293,34225.91,110.55,6526.67,36,2.0,21/12/2021
104236,21961.88,525.75,18207.02,36,1.0,02/04/2021
105618,26178.04,1125.57,5564.84,180,2.0,12/24/2023
120270,37902.12,873.39,16656.4,180,0.0,10/16/2020
108640,65248.76,793.07,8214.88,48,3.0,2023-05-19
105097,28880.53,546.4,8374.36,180,1.0,09-08-2020
114665,20886.93,429.1,10014.49,36,1.0,01/13/2026
102242,33927.36,704.47,9856.65,12,2.0,2026-07-13
117668,30545.49,926.21,9659.6,120,2.0,03/17/2023
103552,21015.12,641.83,5643.56,300,0.0,05/02/2026
119748,47841.76,0.0,21054.06,180,0.0,05/12/2020
108328,12513.83,164.0,3853.89,12,0.0,2024-01-02
105628,30541.07,1220.84,17515.57,84,0.0,27-03-2022
110602,25753.47,1084.47,6358.03,120,0.0,2019-12-08
104507,15283.94,694.71,8369.38,300,0.0,08/10/2022
112174,39617.31,1106.98,3080.0,60,1.0,04/15/2023
114453,40023.53,744.75,8134.02,48,1.0,2023-08-26
116530,22722.1,487.23,17013.74,84,0.0,03/05/2024
115093,32279.87,672.88,6076.21,12,2.0,27-05-2024
117918,79910.74,780.33,9590.13,240,0.0,2023-10-02
102294,32654.76,1363.07,21409.35,180,1.0,04/23/2022
111803,-15644.65,1163.96,10435.36,12,0.0,06/18/2026
120038,50298.65,894.87,13108.4,300,0.0,2026-05-05
114318,26252.6,495.13,12925.64,84,0.0,2019-01-10
117703,21061.21,0.0,16718.42,60,1.0,2022-03-12
108690,32940.23,599.45,3520.37,240,1.0,01/31/2022
107081,24639.89,700.16,30201.98,12,2.0,11/27/2025
104733,31161.81,663.35,4432.61,36,0.0,06-07-2020
108912,35538.73,885.55,5746.17,120,1.0,2023-04-25
113045,15302.33,282.26,10878.65,84,1.0,22/11/2021
119522,62816.8,533.94,42906.75,120,2.0,2025-12-22
119971,51622.83,765.5,10385.43,60,2.0,03/01/2023
111281,15513.98,652.35,8537.64,240,1.0,19-07-2022
114955,41843.0,288.0,25299.23,180,2.0,2020-11-27
119973,50792.63,661.73,7485.34,240,2.0,10/23/2023
116980,29469.4,67.89,13984.17,48,0.0,09/04/2022
119885,31048.25,0.0,7936.37,12,2.0,12/30/2021
111510,54790.86,705.59,12126.62,300,0.0,03-09-2024
105520,25886.25,607.24,44402.23,12,1.0,02/09/2022
111821,22521.74,49.81,21687.82,120,1.0,20-07-2022
102700,20667.65,490.99,5562.0,12,1.0,17/12/2022
101700,23862.5,670.83,8138.03,60,1.0,06-10-2019
113596,37449.44,952.76,5335.73,48,1.0,18-05-2022
106968,1096460.4,990.5,2047.3,48,0.0,10-08-2019
119389,13593.98,903.16,15875.13,120,1.0,10/11/2024
116322,78671.21,1335.31,28136.42,48,0.0,08/30/2026
106219,24197.5,406.24,8572.35,36,3.0,25-03-2021
117683,37058.05,0.0,13392.92,240,1.0,2020-02-15
100086,62398.2,856.92,16024.15,60,0.0,25-09-2021
118893,57732.35,829.12,31696.24,36,0.0,06/10/2019
118872,24634.04,0.0,15481.61,240,2.0,08/12/2023
115346,23873.95,169.19,5845.7,24,1.0,11-06-2020
100136,-16340.07,527.79,20424.09,300,4.0,06/03/2022
106972,14895.21,533.63,5587.51,60,0.0,2025-09-10
111087,23977.16,1174.52,6606.77,84,2.0,25-01-2019
115721,64987.73,431.62,4112.52,300,3.0,09/20/2023
101200,26572.36,1229.66,19513.07,300,1.0,26-12-2024
106121,26337.27,1774.52,6628.19,36,1.0,04/27/2022
115748,44448.18,882.84,8127.37,180,3.0,2019-05-03
112127,11655.58,1520.5,25995.71,240,1.0,11/07/2020
118329,,591.46,7700.61,240,1.0,19/03/2022
114125,34376.28,656.95,12358.07,24,1.0,2019-06-28
113622,32508.21,488.73,4292.75,48,0.0,10/30/2019
106296,84484.61,1111.12,11383.45,48,0.0,26/04/2021
103927,27100.38,169.34,8574.66,240,0.0,07/20/2025
114387,89957.05,543.64,6882.73,48,3.0,19/01/2023
119611,26794.13,593.08,13879.55,240,0.0,02/27/2018
103606,53848.4,371.65,22424.16,24,2.0,24/10/2024
102330,23679.28,1275.47,10407.56,240,2.0,08/04/2020
111707,39455.74,766.59,17249.56,300,1.0,11-01-2023
102187,19091.82,448.34,6090.37,60,2.0,15/09/2019
100195,37424.69,616.35,10635.79,300,3.0,21/10/2019
112356,25110.75,783.47,25696.7,120,0.0,03-07-2022
117186,20270.07,308.54,10864.53,180,0.0,16-07-2025
115954,29650.53,179.81,8789.96,240,2.0,09/06/2024
114638,34187.97,637.13,14409.13,84,2.0,03/04/2021
102668,19018.19,0.0,14310.17,84,3.0,07/18/2022
116625,-24436.87,82.2,12135.58,48,3.0,04/03/2018
115195,41375.95,667.53,5629.49,240,1.0,07-04-2023
102761,26537.26,957.34,10359.07,180,2.0,05/22/2020
102032,19975.33,471.43,3717.96,240,0.0,26/07/2025
117028,23906.07,650.26,13251.97,84,0.0,04-01-2023
105103,59444.64,1206.98,13079.84,180,1.0,18/10/2019
113652,24533.86,860.79,3121.92,24,0.0,16-03-2024
101637,38726.4,842.11,5051.79,36,1.0,12/20/2022
108312,45781.76,431.71,6118.19,84,2.0,10-04-2025
111173,35419.44,676.45,21895.38,60,0.0,04-06-2023
103074,33531.66,451.59,9270.99,24,0.0,30/09/2018
107296,26355.81,735.57,4595.22,12,2.0,23/08/2020
103278,47384.83,1204.16,27735.21,240,1.0,2026-02-25
108003,33117.09,1131.92,7630.39,300,0.0,08/23/2023
117615,34432.61,984.14,15351.97,36,1.0,01/03/2026
108326,32239.56,164.54,5876.11,120,2.0,27/05/2026
113516,23023.12,568.27,15547.15,120,0.0,30/10/2022
107352,1534811.2,637.91,18247.84,300,0.0,09-09-2024
113450,59555.07,1387.59,20426.69,240,2.0,12/08/2024
110751,16584.15,863.75,18342.01,120,0.0,2022-01-20
107829,36784.67,1509.29,11760.1,12,1.0,2023-08-06
116446,73428.92,264.15,5565.07,300,1.0,2023-01-11
107697,29291.94,671.61,8587.68,120,1.0,11/05/2025
114427,30859.67,433.7,16568.03,36,0.0,04/27/2023
105668,37204.78,61.24,5995.03,180,0.0,14-06-2022
117763,24979.3,408.65,17906.63,84,0.0,03/24/2018
110659,56182.05,1420.83,11143.43,60,0.0,2021-06-07
117063,9501.61,243.95,15185.02,60,1.0,06/04/2023
108933,26105.99,237.53,7266.53,180,2.0,2024-02-13
105307,29971.79,328.38,5105.04,60,2.0,2022-11-13
117978,71307.26,335.35,4099.6,12,1.0,02/27/2021
118837,23275.93,761.65,7345.39,300,1.0,14/05/2021
112855,18539.8,89.05,10096.75,84,1.0,06/08/2019
111035,46880.37,571.88,10713.82,12,1.0,24/04/2025
105488,36095.73,716.24,6978.61,24,1.0,23-02-2024
116678,39029.64,385.98,11497.05,120,0.0,03/06/2018
108024,67719.13,1364.81,16847.59,300,0.0,04/10/2026
110748,42440.09,854.34,13300.94,240,0.0,06-03-2022
116873,54641.79,941.98,3585.11,60,0.0,21/10/2021
100690,-41712.83,963.66,6917.92,240,0.0,15-05-2019
112013,41059.21,617.65,5159.71,84,0.0,06/08/2020
116986,52271.36,0.0,14382.28,120,3.0,2021-12-26
110103,28894.71,827.78,2814.56,60,0.0,2020-06-19
101014,16263.67,553.79,3655.67,300,0.0,2019-11-02
100869,29954.09,512.71,7166.82,60,0.0,02/04/2024
101993,18382.86,1112.17,12014.42,120,0.0,01/09/2022
110626,30401.63,214.87,14075.55,120,3.0,08-07-2018
111949,24533.77,0.0,28980.83,36,2.0,18/07/2019
114839,21302.58,592.78,7713.27,12,1.0,02/27/2021
114924,28080.49,739.16,19381.23,60,1.0,09/24/2019
110558,27143.69,696.82,14273.04,84,0.0,31/10/2021
107610,43039.42,737.95,8881.12,36,0.0,01/18/2025
105283,34431.4,,,12,,05/19/2020
104370,34222.59,636.53,7417.59,12,0.0,08/12/2020
101361,33198.77,732.61,35617.58,300,0.0,11/12/2024
101629,23945.91,1356.32,15585.99,180,1.0,09/17/2020
112625,22481.03,680.35,38188.59,12,0.0,12/13/2022
101551,19248.75,-969.64,6726.55,36,1.0,17/11/2024
108252,47390.72,1256.24,10711.5,24,1.0,29/06/2021
110442,36125.6,1124.14,16259.22,24,3.0,31-08-2024
114631,13171.85,466.71,10116.69,84,0.0,09-11-2024
105039,50913.01,941.58,26342.7,180,0.0,12/09/2024
120106,25352.34,1486.07,11371.63,48,1.0,05/23/2026
105694,21690.2,683.76,6769.69,120,1.0,2026-06-21
105119,-21621.41,783.04,17459.48,300,0.0,2023-09-15
101134,40108.33,785.83,13627.76,84,1.0,30-06-2019
110996,25878.89,241.64,26249.2,300,3.0,2022-01-05
110278,31623.47,104.4,10526.38,120,1.0,18/12/2018
110451,23829.58,922.04,3761.71,60,2.0,25-09-2019
104017,35399.34,928.43,8336.31,120,1.0,09-10-2018
110409,23548.92,438.11,6309.95,180,1.0,05-09-2025
102424,24947.02,204.36,19671.72,48,1.0,12/31/2022
104138,20568.63,606.24,10787.1,180,1.0,15-02-2022
112048,15050.4,51.72,9545.7,84,1.0,01/09/2025
100859,20607.49,493.46,7804.88,24,0.0,28/02/2022
102962,63106.01,674.31,14884.97,60,1.0,04-07-2022
102426,18769.96,519.05,6433.8,24,3.0,12-10-2019
119316,9887.56,766.22,16279.58,120,0.0,2022-10-06
107674,57216.83,1064.93,8543.38,60,1.0,16/05/2024
119945,28601.47,0.0,5890.09,180,1.0,13/08/2024
116753,19601.14,772.89,11036.32,84,1.0,23/12/2023
104937,50104.44,804.48,11261.2,180,1.0,29-10-2025
110896,31536.6,782.88,6807.85,84,0.0,2020-10-24
105285,52185.67,559.98,3721.55,84,1.0,06/26/2018
108367,18219.36,-1131.92,4803.2,60,0.0,17-01-2023
112905,22051.82,312.96,12828.93,300,3.0,2024-09-16
102093,39036.99,1264.86,6757.32,48,2.0,26-10-2023
119175,20539.15,1532.92,11087.4,36,0.0,17/07/2020
111336,32226.61,1140.11,2842.09,240,2.0,11/06/2018
111683,24452.89,880.87,10576.53,48,5.0,02/26/2025
107817,-11777.84,,,48,,11/16/2025
101920,21271.92,373.25,10404.46,24,2.0,2025-12-14
100082,41911.56,1257.46,17344.79,84,1.0,10/19/2025
117200,38723.9,330.42,6930.42,12,1.0,2019-02-16
113318,29435.5,356.48,34600.63,84,3.0,29/11/2021
118382,13760.76,552.37,15504.25,120,1.0,17-07-2026
104396,36985.41,716.3,5999.61,240,0.0,2020-02-23
108475,21507.63,1082.26,5933.19,12,2.0,17/09/2022
101813,49069.09,1310.15,64696.38,84,1.0,29/10/2019
101271,13991.84,734.86,13655.68,60,1.0,19-08-2026
115226,13464.53,257.47,11711.2,24,0.0,2018-01-16
102994,48873.01,1829.7,13114.42,12,1.0,07/29/2020
119771,21933.38,475.0,13036.09,48,0.0,2020-01-24
115674,14535.05,156.43,8365.56,12,0.0,18/04/2019
115438,59454.5,228.58,7740.17,180,1.0,2018-08-23
119158,34959.09,839.36,8498.62,48,2.0,2025-10-06
118383,7202.81,1767.63,23514.94,240,1.0,29-11-2019
102642,-13877.74,361.33,7482.31,84,0.0,14/07/2023
109280,35730.0,466.21,11131.98,84,1.0,11/04/2022
117409,41041.62,354.24,7630.76,60,0.0,01/04/2026
104195,27507.56,529.7,6112.94,240,0.0,2021-11-28
113032,20140.16,902.52,7126.58,60,2.0,11/13/2021
112768,57599.47,883.03,7833.33,84,1.0,28-03-2022
112360,16049.83,873.84,25905.09,60,0.0,28-09-2022
103849,16069.89,90.94,43533.25,36,1.0,02/27/2025
119121,13920.75,361.38,11857.5,120,0.0,15/11/2020
116194,21970.22,1452.31,3648.32,24,0.0,05/12/2024
115253,37657.28,662.77,15189.25,24,3.0,2018-05-27
116193,48297.24,84.17,11130.82,36,2.0,10/07/2022
103554,44782.09,894.03,9825.72,84,0.0,05/17/2023
113237,28327.25,730.91,11184.91,120,2.0,02/29/2020
102600,41960.99,888.98,24690.33,180,1.0,2021-05-30
117976,24298.74,773.09,6418.95,180,3.0,12/12/2019
101518,15641.62,1005.61,9364.2,180,0.0,02/26/2024
104117,39433.3,1261.51,13380.57,48,0.0,05/12/2020
110825,23407.36,704.73,5263.63,120,0.0,18/11/2018
105755,34385.66,395.91,9096.58,180,3.0,04/26/2026
105633,39825.07,916.49,7912.41,84,1.0,18/01/2023
108399,36199.81,442.73,17807.35,120,1.0,2022-02-23
118911,26701.67,104.77,1492.39,60,1.0,02/22/2021
113065,24608.64,699.83,8051.59,300,0.0,2019-01-12
107162,25748.25,542.84,24315.41,24,2.0,2020-11-25
114256,31705.65,415.4,4324.06,48,1.0,07/28/2022
111737,26255.18,0.0,20496.77,36,0.0,11/01/2018
115441,21868.09,818.62,8217.4,180,2.0,12/28/2022
101988,63230.2,182.83,19111.75,60,0.0,22/09/2023
107737,20032.55,432.28,15743.19,300,3.0,2025-10-26
116901,31547.65,494.62,7441.62,240,0.0,26-06-2020
110561,88220.77,1264.24,6839.71,24,1.0,02-10-2019
100201,23065.73,108.43,12490.51,300,1.0,08-03-2026
119878,47341.66,1012.69,7468.35,180,2.0,04/20/2025
115166,15953.76,810.48,30234.76,300,0.0,12-12-2025
104855,21416.1,989.74,15493.52,24,1.0,2021-12-12
119640,39928.17,0.0,5569.94,300,0.0,07/30/2021
109741,52220.8,152.03,8893.65,240,0.0,2022-03-18
112502,24679.35,730.53,9062.78,12,3.0,02/03/2026
115950,37688.16,0.0,5889.66,12,0.0,2025-12-25
103765,15572.52,0.0,6821.45,12,0.0,20/03/2021
118076,44053.68,0.0,4334.41,300,0.0,02/08/2025
113452,23203.0,414.6,14553.89,36,1.0,25/05/2020
106432,56509.09,1644.31,15809.78,36,0.0,08-12-2021
107846,-26280.76,-1349.46,21474.38,60,2.0,17/04/2023
112253,56442.79,271.78,9709.39,84,0.0,05/04/2023
116402,14635.08,620.28,43375.62,60,1.0,09-03-2019
116433,38140.86,763.83,8155.3,36,0.0,21-02-2021
100887,22983.64,410.01,11607.81,300,5.0,05/24/2019
106261,35765.85,587.16,3109.19,24,0.0,06/25/2026
106989,42333.73,841.9,10369.4,36,3.0,05/08/2022
106043,29980.02,747.31,3907.5,12,4.0,10-11-2019
110808,16063.46,1074.02,5101.01,24,0.0,03/26/2018
101424,706866.8,1434.61,12045.26,300,1.0,15-07-2019
116523,47635.6,864.97,6942.83,180,2.0,04/06/2025
115924,27874.49,498.59,4642.28,300,1.0,27-03-2022
100112,61536.8,942.23,5886.94,120,1.0,2024-01-18
108160,19808.39,755.54,11097.31,60,0.0,07-07-2023
119450,50487.14,1148.91,17878.11,36,1.0,08-03-2025
116199,25279.55,571.45,10331.09,48,1.0,20-08-2025
104559,29013.32,328.16,12208.59,120,1.0,05/30/2021
118351,31584.24,756.63,15105.71,24,1.0,15-01-2020
111442,21901.8,934.09,5955.61,300,1.0,05/09/2018
111254,35010.13,253.73,11942.76,48,2.0,2018-03-10
118646,30627.09,-256.98,19846.06,240,0.0,02/22/2024
108566,22456.67,1002.45,8305.57,60,2.0,2020-04-29
116311,25655.89,-486.6,10430.76,180,1.0,01/16/2018
110758,29082.69,774.47,13825.08,36,0.0,2023-04-29
117266,21814.62,643.78,9525.7,48,1.0,13-08-2023
116835,13787.25,403.83,8202.93,120,0.0,10-05-2021
103731,36784.12,58.05,5171.46,60,3.0,11/16/2024
119737,29794.75,659.42,4373.03,12,0.0,2021-05-02
104986,17747.16,141.04,17390.77,24,1.0,09/09/2018
102763,10127.8,401.36,14097.62,12,2.0,2025-01-25
113794,29587.25,818.2,5623.54,24,3.0,08/11/2022
119054,24230.67,1001.75,8862.42,60,2.0,04/14/2026
101855,625054.0,238.58,1732.01,120,0.0,25/07/2019
115599,32546.38,340.7,27596.37,36,1.0,11/07/2025
112812,34065.35,973.59,30128.28,84,0.0,04-02-2022
100999,64824.91,374.95,14937.85,120,0.0,12/11/2020
100389,21178.76,573.91,3018.36,60,0.0,15-06-2019
111599,42002.94,1670.13,15565.32,12,2.0,14/09/2024
106426,20333.06,1356.84,7385.57,240,0.0,11/01/2020
110578,-13627.65,319.57,10449.96,84,1.0,16-07-2018
119938,55616.51,858.57,6533.01,48,1.0,21-09-2025
108112,18384.39,32.38,24651.08,120,0.0,25/08/2019
117376,22694.81,709.94,16915.72,120,0.0,2023-12-18
104997,34308.16,706.6,10033.75,84,2.0,17-11-2019
114211,37639.23,6.33,3582.19,48,0.0,02/12/2023
119983,42343.84,1435.5,6280.13,84,0.0,10-06-2019
104796,50349.78,1167.99,11179.59,36,3.0,2023-05-03
104769,27186.83,551.48,9472.43,180,1.0,10/08/2021
111065,35580.46,1446.48,6709.25,120,1.0,10/10/2019
104173,29060.4,889.13,35513.73,300,0.0,22-02-2019
119929,27449.51,188.51,23227.86,36,0.0,10/25/2021
101907,12671.68,1063.21,14043.17,36,0.0,2021-08-14
104946,33767.93,32.18,12307.94,60,2.0,04-02-2019
108560,16642.13,737.76,33123.92,300,0.0,2018-07-16
106033,25972.45,342.05,21621.3,84,1.0,2020-03-31
107619,41117.13,981.42,10406.18,120,0.0,02/23/2025
101151,-14411.16,56.22,3855.65,48,1.0,13/04/2018
119419,14714.34,268.79,22149.52,180,2.0,2025-01-19
109689,28619.34,683.07,3953.91,240,4.0,2024-04-10
107106,17011.31,973.55,11807.08,60,0.0,2023-12-06
119624,16608.98,902.67,4172.05,12,0.0,10-04-2022
104287,38485.13,1541.23,9879.99,12,4.0,11/07/2019
