claim_id,customer_id,claim_date,claim_type,claim_amount,claim_status
507124,101118,2024-07-21,Life,5473.9,Approved
505913,118955,31/05/2022,Home,1971.51,Pending
512182,119748,08/09/2025,Health,750.18,Approved
508592,116496,17/05/2023,Home,,Approved
504806,106029,2019-08-29,Travel,1083.31,Rejected
513443,107421,09/05/2023,Auto,2785.76,Under Review
511551,110273,2021-04-02,Life,7534.06,Approved
508238,113308,16-09-2024,Auto,4616.89,Approved
508044,118300,16/06/2021,Health,305.47,Rejected
514632,111835,15/12/2024,Home,5462.68,Approved
503993,107789,26/03/2026,Home,3123.78,Approved
511834,118710,16-10-2020,Auto,1859.07,Approved
511918,101630,2024-05-09,Home,12784.81,Rejected
514287,105240,2022-09-06,Health,251.07,Approved
506609,102504,2023-10-22,Auto,506.04,Approved
505319,105843,19-09-2025,Home,1259.07,Pending
514721,117412,17/10/2023,Auto,2010.82,Approved
507119,108104,17-10-2022,Life,11499.95,Approved
502421,119510,25/12/2023,Travel,696.32,Rejected
505604,118050,08/08/2022,Auto,1597.65,Rejected
501750,107451,2020-05-31,Life,5958.01,Approved
514691,113545,2020-02-13,Auto,,Approved
513489,101286,28-02-2019,Auto,2040.34,Approved
512254,116446,2021-09-19,Travel,181.61,Approved
514533,115979,07/12/2026,Auto,2484.06,Under Review
500338,110140,03/31/2025,Travel,137.36,Rejected
508407,114542,06/05/2024,Auto,982.49,Approved
511855,103303,07/26/2025,Home,1632.87,Under Review
501341,106306,20-10-2019,Home,1134.18,Approved
514278,117022,2022-12-23,Home,2741.35,Under Review
507982,108480,2019-10-06,Auto,2846.5,Approved
512086,104251,09-06-2020,Auto,-1922.87,Under Review
503640,100566,17-02-2019,Home,2342.75,Approved
500329,101510,2023-01-29,Auto,1021.6,Rejected
513213,108553,05/04/2021,Auto,1343.71,Approved
503004,108603,29/11/2025,Travel,411.81,Approved
506960,112776,11/05/2026,Life,9738.47,Approved
504090,104220,26-07-2024,Life,-14829.4,Approved
511307,116352,04/10/2026,Health,615.07,Under Review
509828,119732,2026-08-30,Auto,1454.71,Rejected
502322,110156,2022-08-21,Home,856.48,Approved
506667,100092,14/11/2020,Home,2946.15,Under Review
507009,106255,22/09/2022,Auto,2084.44,Approved
504197,118179,02-09-2020,Health,2102.06,Approved
503549,114213,27/06/2025,Auto,1473.79,Under Review
509650,119982,04/11/2019,Home,963.68,Approved
508363,113952,12/01/2024,Life,11575.21,Approved
504203,115301,05/03/2022,Health,3330.46,Approved
513935,100153,09/21/2019,Life,12444.17,Approved
511761,104298,06-01-2023,Auto,951.07,Approved
512418,118114,20-03-2026,Health,1103.66,Rejected
513370,117826,08/04/2019,Home,3191.18,Approved
514089,103368,21-09-2020,Auto,1203.52,Rejected
506185,110049,31/10/2019,Life,7173.55,Approved
501639,106340,24-10-2024,Life,4746.02,Rejected
509130,115439,03-03-2020,Home,1471.06,Approved
500060,114585,06-02-2022,Auto,1536.78,Rejected
501240,101092,12-09-2019,Health,397.97,Rejected
505760,104948,04/20/2021,Home,3534.98,Under Review
505136,119848,09/27/2020,Home,1729.86,Approved
502343,114245,08/22/2022,Health,-1479.06,Rejected
502120,117475,2024-09-10,Travel,103.61,Approved
501524,108477,09-03-2025,Life,9663.77,Rejected
507617,113155,19-03-2019,Auto,1346.63,Pending
500153,100640,16/03/2020,Home,4239.55,Approved
500481,108253,07/20/2020,Home,1369.47,Rejected
506122,110990,04/06/2023,Auto,1425.09,Rejected
512652,108244,2023-02-16,Health,1286.86,Approved
507674,109156,07/01/2026,Travel,166.47,Approved
507101,112299,10/04/2025,Health,1206.98,Under Review
512112,102618,23/04/2022,Home,9171.13,Approved
501762,114581,25-05-2025,Travel,797.85,Approved
508942,104179,04-10-2022,Home,1338.08,Approved
507715,111640,09/01/2019,Auto,1393.9,Approved
509977,109266,09/14/2022,Life,4428.28,Approved
513587,115360,25/06/2024,Travel,444.16,Approved
507479,101937,02/01/2024,Travel,225.77,Approved
506212,117152,28-05-2024,Home,10329.64,Approved
512693,118288,08/06/2019,Auto,1170.76,Pending
504853,112248,08/24/2019,Auto,1983.06,Pending
502711,105933,2023-01-07,Auto,1032.68,Under Review
506766,113262,2026-04-11,Auto,1982.21,Approved
504150,105723,02/25/2019,Home,6634.14,Under Review
512385,108560,03/13/2023,Home,1685.22,Approved
501333,116222,14/06/2022,Health,1808.97,Pending
514081,114755,2026-07-05,Home,1879.31,Under Review
511046,108134,08/26/2022,Life,7074.58,Approved
508378,118703,01/07/2025,Health,199.83,Under Review
509328,110114,09/13/2022,Health,733.84,Rejected
514049,102482,07/24/2022,Health,821.99,Approved
514516,107805,28-02-2024,Auto,1496.52,Rejected
510250,113968,02/25/2021,Life,5183.25,Approved
513647,104644,13/08/2023,Auto,839.15,Rejected
503850,104456,2021-12-03,Auto,739.48,Rejected
508340,111656,2023-11-06,Travel,610.41,Approved
504124,114956,14-08-2022,Auto,1068.88,Approved
513081,111861,11-01-2022,Auto,2005.58,Under Review
513411,110756,10/10/2021,Home,1639.24,Approved
511555,109141,2020-10-13,Home,4477.01,Pending
504788,101547,02-08-2021,Life,4629.9,Pending
502866,105140,02/08/2021,Life,6721.98,Under Review
511968,113404,28-05-2022,Auto,1923.13,Pending
501386,120382,26/07/2025,Home,3674.16,Approved
505941,106569,17/08/2020,Health,1123.25,Approved
503067,109851,2021-09-16,Auto,444.05,Pending
513554,113669,06/15/2024,Auto,1132.75,Approved
503629,108136,23-04-2024,Life,28233.27,Under Review
514156,118574,2020-10-06,Life,5724.33,Pending
512989,119269,04/07/2023,Auto,948.93,Approved
513388,103083,2020-06-01,Health,848.25,Approved
503028,100413,09/26/2023,Home,1943.65,Approved
502969,113775,29/04/2021,Auto,3765.41,Approved
511664,100808,01/12/2026,Travel,219.94,Approved
509900,107338,06/04/2025,Life,6540.6,Rejected
511145,114524,2022-11-18,Auto,898.08,Approved
508646,103403,2019-01-31,Auto,1245.98,Approved
506136,102060,2023-11-25,Home,1710.46,Approved
508801,109551,03/27/2022,Life,5341.12,Approved
504263,113375,06-03-2026,Home,5363.65,Approved
513018,119453,30/05/2023,Travel,156.19,Approved
500645,111963,16-01-2026,Health,-849.37,Rejected
514447,106731,12/01/2025,Health,515.47,Approved
502074,120097,2021-08-02,Travel,231.81,Rejected
512244,103074,08-11-2020,Health,533.42,Approved
500341,119134,2024-12-08,Life,3787.64,Rejected
508041,119721,23-01-2024,Home,,Approved
501622,113290,22/03/2021,Auto,-1388.15,Under Review
512875,103112,17/06/2024,Travel,293.07,Approved
507141,111091,13/04/2019,Auto,,Approved
505796,111906,04/07/2021,Health,1391.96,Approved
507184,106144,2024-02-10,Home,6562.95,Under Review
513959,111664,25/10/2022,Health,293.38,Approved
508232,103349,04/14/2019,Auto,744.6,Approved
505475,116412,07/14/2022,Health,-538.79,Approved
510281,101797,27/09/2023,Health,475.29,Rejected
512116,111763,07/05/2023,Auto,3029.76,Approved
510367,120480,31-05-2023,Auto,499.99,Approved
513850,102632,01/13/2022,Auto,646.78,Approved
500074,112440,11-06-2023,Home,1657.34,Approved
514798,111363,19-10-2019,Life,8019.51,Approved
505221,119503,2026-02-05,Travel,436.86,Approved
510849,107209,09-09-2021,Auto,2219.21,Under Review
511372,100662,06/18/2025,Auto,3184.02,Approved
510268,116253,2021-01-25,Home,7885.45,Approved
508633,111426,2021-08-15,Home,6105.14,Approved
513809,113774,08/01/2019,Life,6033.63,Rejected
502051,116276,09-08-2026,Auto,-868.02,Approved
502541,117446,03/01/2023,Auto,1373.17,Approved
501301,104031,10-02-2021,Health,876.21,Approved
505877,101345,2019-01-30,Auto,,Approved
507368,116186,03-09-2023,Auto,1101.38,Rejected
511622,115179,04/06/2026,Health,-1782.93,Approved
501304,102003,13-09-2022,Auto,851.28,Rejected
508428,111109,2025-05-13,Home,1970.01,Approved
513604,112588,22-07-2026,Auto,584.55,Approved
502599,114862,07/29/2026,Home,5534.54,Pending
512808,112966,17/05/2021,Life,22520.25,Approved
502573,107588,24-06-2022,Auto,804.12,Approved
511472,113721,08/07/2026,Auto,335.65,Approved
503186,115351,06-04-2026,Health,542.13,Rejected
512145,102104,12/06/2025,Auto,1518.03,Approved
502768,112261,2019-03-08,Auto,1661.55,Approved
504831,115189,05/03/2025,Life,14781.92,Approved
504223,105219,2023-09-13,Health,860.23,Approved
514440,113807,10/03/2020,Home,1534.08,Approved
502106,110522,2026-02-24,Health,1759.39,Approved
502679,109477,12/07/2025,Health,223.0,Rejected
510953,104534,2025-07-05,Home,5828.98,Approved
512880,103828,26/09/2023,Auto,1741.72,Approved
501387,120382,14/05/2023,Auto,2029.75,Approved
514474,105073,2025-06-26,Auto,1256.79,Approved
514203,106283,2025-12-11,Life,7659.78,Rejected
513362,108264,10/02/2025,Travel,185.15,Approved
514455,109348,15-08-2019,Auto,1829.4,Rejected
507083,106609,12-03-2025,Health,992.4,Under Review
513192,117508,11/03/2019,Health,814.85,Approved
501279,118550,24-06-2024,Health,1037.04,Approved
513221,119812,10/03/2024,Health,2078.52,Approved
500804,101393,06/14/2023,Health,1777.94,Approved
501555,117664,2021-11-29,Health,1301.06,Approved
514197,112607,06/03/2026,Health,753.16,Approved
511382,116727,2022-12-13,Health,901.69,Approved
504566,111784,2025-01-05,Home,4945.38,Approved
512994,111439,11/08/2022,Home,-464.56,Approved
514468,120341,03/05/2020,Auto,4009.43,Approved
504841,118617,2024-04-09,Health,368.79,Approved
503594,107907,2023-05-16,Home,2800.12,Rejected
506035,102406,01/04/2020,Health,1423.57,Rejected
506852,118600,2022-07-01,Life,22529.9,Approved
510112,111137,25/08/2025,Health,676.1,Approved
508705,105212,06/14/2025,Home,2744.1,Approved
504177,106346,11-02-2022,Health,2347.63,Pending
501308,109975,27/07/2019,Health,2257.03,Pending
509106,110967,01/30/2025,Auto,1971.22,Approved
503452,107682,31-03-2021,Health,532.41,Under Review
503695,112389,2021-03-04,Travel,176.48,Approved
504242,113712,2026-07-14,Health,794.89,Rejected
511348,100609,2020-08-06,Auto,1883.89,Approved
502198,109295,2024-07-12,Life,22491.3,Under Review
508966,102072,2020-04-14,Home,13001.61,Approved
504425,106534,02-11-2019,Health,839.35,Pending
506150,107749,2020-09-07,Auto,963.84,Approved
500943,119529,10-09-2020,Auto,2661.64,Approved
500822,114964,28-05-2021,Auto,1415.57,Rejected
505005,103584,22-01-2022,Auto,1221.91,Approved
506612,118585,06/21/2020,Home,462.15,Rejected
512469,101105,30-05-2020,Travel,478.48,Rejected
508356,113486,2022-09-28,Home,2130.01,Rejected
505619,113850,03/22/2019,Travel,438.07,Under Review
504547,110036,07/11/2019,Auto,1478.46,Pending
512175,104236,08/06/2024,Home,3450.52,Approved
502538,116632,03/06/2019,Auto,,Under Review
501086,104186,26-04-2020,Home,3330.12,Pending
509503,117436,10-01-2022,Home,6351.7,Rejected
505207,112649,16-03-2026,Auto,956.03,Rejected
514236,101605,15/11/2019,Home,3010.15,Approved
513480,115600,2023-10-30,Health,823.87,Under Review
503054,116319,2023-09-01,Home,1008.77,Under Review
503675,107752,10/05/2020,Auto,1662.08,Approved
507776,100559,11/27/2019,Auto,4372.75,Rejected
507218,105145,27/01/2024,Home,978.5,Pending
506722,102036,2025-02-04,Home,1973.6,Rejected
503300,107615,24/11/2022,Health,425.24,Approved
503310,107839,07-11-2025,Health,1386.99,Approved
507221,114020,22/09/2024,Life,6735.56,Approved
508519,102762,2022-09-04,Home,2048.93,Approved
510682,104657,15-10-2019,Auto,2449.78,Approved
505954,113315,2023-03-05,Auto,1264.59,Under Review
510998,115729,07/27/2022,Home,3426.06,Approved
512600,115233,10-10-2025,Auto,2402.6,Approved
500832,114205,04/29/2022,Auto,1780.21,Approved
511271,117303,29-01-2020,Auto,1850.95,Under Review
503462,101984,04-02-2022,Travel,1326.46,Rejected
513960,111664,06-02-2020,Health,925.08,Approved
507643,114415,08-12-2021,Health,5197.31,Under Review
500054,104110,2020-05-26,Home,4092.2,Rejected
512256,114427,02/02/2022,Life,-4355.22,Under Review
503451,116308,28-06-2020,Home,3178.9,Approved
506305,117666,2019-05-13,Home,3405.03,Rejected
510093,103044,09/28/2025,Health,379.79,Approved
501481,119073,26-10-2024,Travel,223.86,Rejected
504873,102858,2023-02-26,Auto,2845.52,Approved
513087,115352,20/05/2019,Life,9265.72,Under Review
508038,113916,25-08-2023,Health,167.76,Approved
512342,106989,2021-04-23,Home,2607.7,Rejected
503335,100130,22/01/2025,Home,3191.85,Approved
506016,105924,02-10-2025,Travel,509.84,Pending
504926,119710,2026-08-08,Travel,311.46,Approved
509138,110303,29-10-2022,Auto,2895.37,Under Review
505797,104723,2021-01-11,Home,4074.21,Approved
511485,102363,11/18/2023,Health,210.5,Under Review
510353,107055,17-03-2021,Auto,1000.82,Rejected
514704,119541,2023-04-05,Travel,351.78,Under Review
505083,106759,01/11/2023,Home,3772.59,Pending
506645,102259,24-06-2023,Health,2835.79,Under Review
512481,117780,18/10/2022,Life,8079.06,Approved
511249,104039,12/06/2026,Auto,1997.63,Approved
505490,107471,2024-04-07,Health,203.93,Rejected
500768,105732,2019-11-25,Health,429.31,Approved
502065,112833,29-09-2019,Home,5463.58,Approved
514215,115385,2019-01-08,Home,3440.38,Approved
511687,104198,2025-11-01,Home,4487.72,Under Review
507311,107750,2025-10-19,Home,12047.13,Rejected
508477,118418,12/12/2021,Home,654.14,Approved
512214,106972,22/08/2021,Health,530.68,Rejected
504524,112493,20/03/2021,Auto,701.73,Pending
511568,105555,06/29/2024,Auto,,Rejected
510524,118494,2019-03-21,Home,8384.98,Pending
502717,118810,09/15/2021,Life,10743.91,Approved
502079,116415,24/03/2025,Health,1992.45,Approved
511581,104815,2025-06-25,Home,1610.11,Rejected
508914,101109,05-01-2023,Health,971.46,Under Review
500951,102053,14/10/2022,Auto,4258.8,Rejected
508058,101610,13-01-2020,Auto,1564.72,Under Review
502482,114884,2024-09-24,Travel,309.17,Under Review
510454,102630,2024-10-28,Auto,3765.5,Approved
509181,118042,15/05/2019,Travel,772.14,Approved
511404,119534,25/10/2023,Home,2533.73,Under Review
501759,106714,30/09/2022,Health,820.35,Approved
509984,117669,05/23/2026,Home,1824.05,Rejected
504422,115050,10/09/2019,Home,3277.73,Rejected
506704,116881,25/01/2021,Health,1303.58,Approved
509916,120366,2022-01-22,Health,695.11,Pending
505182,109010,25-08-2023,Travel,210.76,Approved
508533,110435,2019-06-10,Home,2605.99,Approved
503701,118500,08/08/2022,Life,5060.08,Approved
504243,113712,10/08/2022,Life,13156.8,Approved
500688,113195,2022-07-17,Health,347.24,Approved
503432,115414,2023-04-03,Auto,1007.81,Pending
513395,119148,30/06/2023,Travel,432.76,Approved
504944,100461,06/24/2025,Home,,Rejected
500966,113706,2026-06-05,Home,2570.13,Approved
514517,107805,08/12/2026,Auto,1626.42,Rejected
514194,120188,10/04/2023,Home,1195.27,Under Review
510395,117902,30/01/2023,Auto,961.93,Under Review
502713,107932,19/01/2024,Health,,Approved
504757,109366,12-12-2023,Home,1592.41,Approved
513290,109312,2025-03-31,Home,3843.1,Pending
512350,116199,21/01/2019,Travel,855.79,Approved
514280,117660,20/10/2019,Life,17203.6,Under Review
506320,108667,10/09/2021,Health,1166.02,Approved
505975,119330,2025-09-24,Auto,952.87,Rejected
503572,106504,29/03/2024,Auto,2660.28,Approved
512997,113230,2019-12-20,Health,720.07,Pending
505299,117404,26-04-2025,Auto,2814.47,Rejected
501990,117886,08/20/2020,Health,470.09,Rejected
512312,102642,16-05-2025,Health,2263.82,Pending
512951,119588,27/06/2019,Auto,749.99,Approved
501205,108574,26-08-2022,Home,1030.49,Rejected
513050,107193,03/12/2022,Health,987.44,Approved
504971,104446,07/12/2022,Auto,4432.91,Approved
514544,100853,27-02-2022,Auto,1387.48,Rejected
513226,107165,03/22/2022,Auto,2190.76,Rejected
506783,109066,12-12-2020,Auto,5342.8,Under Review
503600,100653,04/07/2022,Health,505.05,Approved
506490,101903,19-01-2020,Auto,5797.47,Rejected
508609,109850,15-04-2022,Auto,482.46,Rejected
502119,117475,06/21/2022,Auto,1940.57,Rejected
513529,115740,02/26/2021,Health,108.97,Rejected
508070,105646,01/16/2025,Health,1826.53,Under Review
508577,115764,20/07/2022,Auto,5178.17,Approved
507973,115561,11/29/2023,Health,273.0,Approved
514743,112666,2020-03-09,Health,570.61,Approved
501625,105742,2024-06-18,Auto,2141.71,Approved
500536,113400,2024-04-08,Auto,1847.91,Approved
508766,105246,04/07/2021,Travel,402.3,Pending
507970,115561,04-10-2020,Auto,2357.82,Approved
513224,114571,20-08-2021,Auto,3125.5,Pending
504212,117238,08/22/2020,Health,767.12,Approved
506456,104840,2025-10-20,Life,12558.4,Approved
503507,115668,16-07-2026,Home,4152.41,Pending
508393,115851,25/04/2021,Auto,1893.42,Approved
509524,112093,30-06-2021,Life,11005.74,Approved
507112,104087,2025-01-24,Auto,4317.15,Under Review
511694,113058,06/05/2025,Auto,1039.15,Rejected
502708,107359,11/12/2024,Home,2566.28,Under Review
505031,102806,15/04/2021,Auto,1151.04,Pending
506514,114676,2026-06-28,Health,801.13,Approved
504662,117898,14/05/2023,Home,22607.54,Approved
504021,114100,13/12/2023,Health,4545.18,Rejected
501854,106267,2021-06-07,Auto,919.41,Approved
514109,110541,27-06-2022,Life,6380.02,Approved
502872,112339,05/31/2025,Auto,1089.43,Rejected
503030,106070,20-01-2020,Auto,1598.54,Under Review
509397,101356,2024-04-26,Travel,359.14,Approved
501645,117548,2021-03-22,Life,,Approved
503417,100933,27/03/2026,Health,883.99,Approved
503476,100536,08/08/2025,Home,8991.38,Under Review
514288,110488,05/03/2022,Auto,1076.17,Approved
511053,111706,14/06/2020,Travel,118.85,Pending
501792,101838,03/25/2024,Home,1793.83,Approved
503797,113278,16/02/2019,Travel,127.19,Under Review
503368,110903,23/03/2019,Auto,834.58,Under Review
511559,107108,13/04/2022,Travel,149.45,Approved
511725,117431,06/26/2019,Home,859.69,Approved
507196,110519,21-08-2026,Home,528.66,Rejected
514427,113116,09/20/2024,Auto,1530.05,Under Review
505109,103299,25/09/2025,Home,9708.36,Rejected
506024,106412,28/01/2019,Home,804.12,Under Review
511641,112662,21/06/2020,Health,1532.07,Under Review
508795,120246,13/01/2021,Auto,3870.83,Approved
511248,104039,12/25/2024,Health,1665.49,Under Review
513908,107119,07/12/2025,Home,1445.98,Approved
500126,113517,22/11/2019,Health,788.14,Approved
505959,115733,08/12/2024,Health,1279.41,Rejected
503876,104342,12/19/2021,Home,1709.0,Approved
511127,107837,02/23/2024,Life,9020.38,Approved
504451,116674,2022-04-23,Home,1283.83,Pending
507147,111756,31-07-2024,Health,-1115.16,Under Review
503531,116786,06/29/2025,Home,1011.33,Approved
510922,102841,2021-07-02,Life,-16748.88,Approved
500827,110421,05/12/2020,Auto,1389.25,Approved
509831,106567,2020-11-30,Auto,684.42,Approved
507790,108431,02/03/2022,Health,445.59,Rejected
500984,109238,18/01/2022,Health,807.81,Rejected
511473,113721,12/02/2020,Travel,231.13,Approved
511197,108106,05-05-2021,Life,4517.97,Approved
507783,113228,20-03-2026,Health,159.71,Approved
510380,114467,2022-03-19,Travel,355.91,Pending
514332,109550,23/03/2019,Auto,6428.53,Approved
502443,112365,2019-10-13,Auto,1422.8,Approved
508554,119053,28/08/2019,Auto,713.77,Under Review
510541,102173,18-01-2023,Auto,2175.94,Under Review
500345,119609,03/03/2019,Life,13072.89,Approved
500814,119159,2020-10-28,Home,1573.17,Approved
506166,110443,28/09/2022,Health,3054.2,Rejected
512999,106450,01/15/2021,Home,759.84,Approved
511397,112856,03-05-2020,Auto,2024.81,Approved
513580,108467,01/05/2019,Health,557.56,Under Review
514626,118032,2021-07-16,Auto,2869.66,Approved
511517,115946,2021-11-08,Health,355.49,Rejected
512298,101920,06/11/2019,Health,1469.18,Approved
505779,112672,27-04-2024,Home,2792.78,Approved
502116,115513,30/01/2024,Auto,836.11,Approved
510026,106520,2023-05-27,Health,196.23,Rejected
500793,112131,2020-12-07,Life,3896.88,Approved
505333,100831,05/22/2025,Health,1094.2,Rejected
506898,113658,11-01-2021,Home,5815.24,Approved
502674,109814,24-10-2024,Auto,1189.23,Approved
500094,111825,24/08/2019,Life,4739.81,Approved
504225,113531,18/06/2026,Home,,Rejected
503756,115547,2025-04-27,Auto,2052.45,Approved
502891,110107,27-03-2020,Auto,1989.58,Approved
502371,117767,2025-05-10,Travel,305.64,Approved
511420,104563,2024-05-03,Auto,888.55,Under Review
514047,118449,28/11/2020,Travel,272.02,Approved
503228,107696,17/10/2023,Home,1887.23,Approved
507863,100603,09/03/2024,Health,501.33,Rejected
506359,104970,08/20/2024,Auto,2544.73,Approved
513765,113281,12/02/2025,Health,1259.8,Under Review
513102,109135,16-07-2026,Home,551.51,Approved
507326,101654,07/27/2022,Travel,186.43,Approved
506028,100702,2025-04-10,Life,15054.81,Approved
511045,108134,06/22/2026,Auto,678.11,Approved
513429,106764,17-08-2021,Health,409.44,Approved
511104,113853,2020-03-29,Auto,603.98,Pending
501865,105446,26-02-2025,Home,4942.05,Pending
504612,112407,2025-07-13,Home,2792.88,Rejected
510049,111575,2023-01-27,Life,3301.08,Approved
502645,114021,06-11-2024,Health,544.85,Approved
502243,104450,27/10/2023,Auto,3506.42,Approved
505373,114134,11/16/2024,Life,4591.25,Pending
502336,115076,31-03-2023,Health,350.87,Rejected
500950,118131,2023-09-18,Auto,569.42,Approved
511260,107371,12-05-2024,Home,1010.58,Approved
501120,117601,24/08/2024,Life,8627.8,Approved
510789,107601,05-07-2021,Health,408.4,Rejected
502204,103171,2023-02-27,Travel,285.25,Rejected
500419,101512,28/07/2022,Health,465.32,Rejected
500922,111896,12-03-2021,Home,393.25,Rejected
509446,118512,28-04-2023,Auto,1570.05,Approved
508669,112482,18-12-2024,Home,2971.11,Approved
510227,104732,15/01/2024,Auto,370.71,Approved
505408,104789,01/07/2020,Health,917.1,Approved
505788,106987,26-11-2025,Home,3334.67,Rejected
505742,116752,23/09/2023,Travel,854.06,Approved
507667,105890,06/28/2021,Home,2548.02,Approved
505567,118198,14-10-2020,Auto,1727.46,Approved
508135,104810,17/12/2019,Auto,1006.7,Approved
501202,115510,09/15/2023,Auto,2103.85,Rejected
510818,100787,01/19/2024,Auto,3352.67,Approved
505765,117936,31-12-2022,Home,5429.44,Rejected
508389,115481,04/06/2026,Auto,1750.11,Approved
501970,103011,01/06/2025,Life,6893.69,Under Review
511302,117768,2023-01-28,Life,6826.94,Rejected
504018,117390,10/07/2019,Auto,-678.3,Approved
510343,111496,10/01/2023,Travel,1502.14,Approved
503687,109109,2019-11-19,Auto,1908.42,Approved
513108,115562,09-04-2025,Auto,650.02,Under Review
501997,111418,2026-04-03,Auto,8335.05,Under Review
504033,115427,21-09-2024,Auto,7806.88,Approved
514802,111284,04/24/2019,Auto,2535.18,Approved
511246,103823,21-03-2020,Auto,1101.36,Approved
501248,102115,2022-01-16,Health,979.94,Approved
502192,112116,10/25/2022,Home,1229.1,Pending
502712,107932,09/06/2023,Auto,1841.46,Rejected
509184,103123,10-02-2024,Health,461.17,Pending
502190,111026,02/11/2022,Auto,8768.95,Under Review
504670,118751,2021-11-17,Life,15124.42,Under Review
505142,112287,2021-03-30,Auto,560.98,Pending
505984,111928,19-09-2025,Life,8957.38,Approved
506565,110882,06-10-2020,Travel,255.97,Rejected
507804,105830,26-10-2023,Health,281.37,Approved
511954,115735,29/06/2023,Health,3444.61,Approved
506943,100740,05/21/2021,Home,7203.65,Approved
511789,113782,05/10/2024,Home,,Approved
512903,118675,21/05/2022,Life,9892.25,Approved
509510,105785,2022-02-22,Life,5044.32,Approved
510055,111189,18-09-2025,Home,4122.39,Approved
510535,104368,11/03/2019,Health,1330.4,Under Review
510641,102550,05/07/2021,Home,899.93,Under Review
502136,119213,03/12/2023,Auto,1123.76,Pending
501065,117165,06/01/2020,Auto,,Approved
500600,113220,2019-07-08,Home,1662.15,Approved
504227,116468,02-06-2024,Auto,705.85,Rejected
510813,100066,2026-04-12,Home,1010.24,Approved
507577,108661,22-10-2025,Auto,1771.83,Rejected
500077,104143,2021-02-18,Auto,929.91,Approved
507546,119838,03/10/2025,Home,1116.73,Approved
502898,105871,2021-01-31,Travel,234.07,Approved
504820,104993,30-11-2023,Travel,532.91,Pending
509506,104597,2022-03-02,Travel,339.13,Approved
514615,112757,12/22/2022,Auto,637.48,Approved
506413,118039,29-09-2020,Auto,2665.16,Pending
509444,114171,05/27/2024,Life,6798.79,Approved
509064,105095,09/15/2021,Travel,95.02,Approved
512042,109788,10-01-2022,Travel,897.39,Under Review
508007,105328,02/21/2022,Travel,154.28,Rejected
505468,114712,03/11/2024,Home,4168.05,Approved
505951,120251,22-12-2025,Auto,1517.27,Pending
514609,114373,07/05/2025,Auto,855.82,Approved
511157,100390,02-10-2021,Travel,241.52,Rejected
503391,100454,28/02/2022,Home,1581.98,Rejected
505415,104257,03/27/2024,Health,608.8,Pending
502560,103077,2025-03-02,Auto,1635.64,Approved
514792,117568,15-09-2019,Life,,Rejected
508162,100329,01-09-2020,Auto,4563.97,Under Review
502635,115754,20/11/2023,Auto,2242.24,Approved
505256,108028,2026-02-24,Health,439.73,Rejected
503530,116786,2023-03-29,Life,6931.65,Approved
508567,114106,09/11/2019,Auto,1322.56,Rejected
501908,106778,07/23/2024,Home,1050.95,Approved
512621,111992,2022-06-13,Travel,781.21,Approved
513863,100271,08/24/2024,Life,13183.35,Rejected
500235,103784,2025-12-22,Auto,1506.95,Pending
512219,106121,04/07/2020,Travel,387.18,Approved
501604,119613,24-08-2021,Health,149.31,Under Review
507984,115213,01/15/2022,Home,5048.77,Approved
509310,107456,12-12-2025,Home,3248.3,Approved
511869,109259,03/16/2020,Health,1465.28,Approved
503490,112077,09/17/2025,Auto,542.31,Under Review
514736,113067,09/22/2019,Health,3939.46,Pending
511150,100643,26-10-2020,Life,11880.72,Rejected
501994,116759,19/07/2023,Health,141.42,Under Review
502824,109003,30/10/2022,Home,3516.62,Approved
513898,104232,2020-10-21,Health,2426.08,Approved
510568,115620,04/21/2020,Home,1310.34,Approved
501342,105464,2021-12-10,Home,954.22,Rejected
508512,103896,11-01-2026,Auto,-770.37,Approved
501619,119171,29-03-2019,Health,416.63,Pending
511905,113907,10/10/2021,Health,815.96,Rejected
505287,118790,15/11/2025,Home,1268.38,Rejected
502060,106271,21/05/2024,Life,6771.66,Approved
502536,107466,08/04/2022,Health,1304.84,Approved
502219,114800,15-06-2021,Auto,827.61,Rejected
509865,117579,19/09/2025,Auto,860.03,Approved
506038,114149,2019-09-12,Health,2355.57,Approved
500260,119260,11/06/2021,Home,2686.69,Rejected
514017,115070,2026-07-24,Auto,-1766.12,Pending
510231,118581,01/02/2025,Home,6006.16,Approved
512977,108179,2021-03-02,Health,824.41,Approved
509093,117945,20/10/2024,Travel,153.05,Approved
503744,117003,2019-05-24,Health,891.55,Approved
502026,106328,2025-07-24,Travel,289.07,Approved
506988,111612,14/04/2023,Health,1538.05,Rejected
504234,114196,2021-11-04,Home,1765.44,Approved
501917,114378,13-06-2024,Auto,1703.29,Approved
501828,113553,03-10-2024,Home,4709.08,Approved
509765,109365,2022-08-22,Health,418.49,Under Review
512607,118572,02/12/2021,Health,-305.2,Rejected
512941,110412,12/31/2023,Auto,1695.56,Pending
506233,107142,2024-07-27,Home,2921.01,Approved
513969,116725,2025-10-19,Auto,1155.91,Rejected
512846,116585,08/16/2026,Home,3779.21,Pending
506283,119077,2019-10-08,Auto,790.73,Approved
504208,116382,31/07/2026,Life,9079.29,Under Review
512819,101823,01-10-2021,Auto,2057.23,Approved
500224,101535,2025-01-13,Life,6696.36,Approved
508915,101109,29-12-2023,Auto,1082.35,Approved
510002,114372,14-10-2024,Auto,5060.78,Approved
509333,113041,2019-01-13,Health,355.81,Rejected
