customer_id,age,gender,region,employment_type,education_level,marital_status,credit_score,signup_date
111298,48.0,female,South East,Employed,Postgraduate,Married,604.0,10-01-2018
112995,33.0,male,East of England,Retired,Undergraduate,Single,586.0,07/07/2024
108181,31.0,Male,London,Employed,Postgraduate,Single,432.0,2022-09-12
101335,31.0,MALE,London,Self-Employed,Vocational,Single,702.0,30-03-2019
113511,55.0,M,East of England,Employed,High School,Married,730.0,2020-08-08
108670,,F,,,Vocational,,802.0,2019-12-11
102716,42.0,Male,South East,Retired,High School,Single,618.0,2025-06-25
116720,51.0,male,East of England,Unemployed,High School,Married,,26-02-2022
118139,35.0,male,London,Self-Employed,Undergraduate,Married,761.0,2019-11-18
113638,37.0,Male,East Midlands,Student,Postgraduate,Married,721.0,06-09-2023
119107,27.0,Male,South West,Employed,Undergraduate,Married,1584.0,04/20/2018
119814,18.0,female,London,Employed,Undergraduate,Single,787.0,25-05-2021
103183,37.0,Male,Scotland,Unemployed,Undergraduate,Single,,05/06/2020
110003,18.0,M,Yorkshire and the Humber,Employed,Postgraduate,Married,790.0,03/09/2019
106322,45.0,female,South West,Unemployed,High School,Married,795.0,20/01/2022
113639,59.0,male,London,Self-Employed,Vocational,Single,-775.0,2023-09-15
116356,33.0, Female,South East,Retired,Postgraduate,Single,656.0,11/13/2018
107389,39.0,FEMALE,London,Self-Employed,Undergraduate,Married,605.0,2023-10-19
101894,43.0,Female,East of England,Employed,None,Married,767.0,2018-06-24
109399,19.0, Male,Wales,Employed,Undergraduate,Single,770.0,04/08/2020
104661,42.0, Female,London,Employed,High School,Single,504.0,07/12/2021
114356,35.0,MALE,London,Employed,Undergraduate,Single,0.0,2023-10-05
118166,51.0,male,South West,Employed,Undergraduate,Single,596.0,06/05/2026
107769,40.0, Male,West Midlands,Employed,High School,Divorced,682.0,06/24/2021
107090,43.0,male,London,Student,Undergraduate,Single,793.0,2023-03-17
106221,32.0,FEMALE,North West,Employed,Postgraduate,Married,,21-07-2019
116221,40.0,male,London,Employed,Undergraduate,Single,592.0,18-02-2026
109381,25.0,male,East of England,Retired,Undergraduate,Single,556.0,07/09/2025
117777,29.0, Female,London,Retired,Vocational,Divorced,-850.0,02/18/2023
118571,44.0,MALE,North East,Unemployed,None,Divorced,641.0,2024-07-24
119131,40.0,other,West Midlands,Employed,High School,Married,777.0,02/08/2019
119357,52.0, Female,London,Employed,High School,Married,709.0,08/08/2018
107037,70.0,female,East Midlands,Employed,Undergraduate,Widowed,604.0,2026-07-24
111646,46.0, Female,South West,Employed,Vocational,Single,710.0,20/07/2026
110570,23.0,female,London,Self-Employed,Undergraduate,Single,683.0,07/02/2022
115021,30.0,Male,East Midlands,Employed,Undergraduate,Married,,2019-12-12
114160,32.0,FEMALE,South West,Employed,Undergraduate,Married,630.0,09/10/2018
117638,52.0, Male,North East,Retired,Undergraduate,Widowed,641.0,02-09-2022
115392,52.0,male,South West,Employed,Postgraduate,Single,735.0,19-02-2021
115424,53.0, Female,South East,Employed,High School,Widowed,622.0,2019-11-03
114620,45.0,F,Scotland,Self-Employed,Undergraduate,Married,672.0,13/12/2022
115330,28.0,FEMALE,East of England,Unemployed,Undergraduate,Single,489.0,2019-08-26
106358,39.0, Female,Scotland,Employed,High School,Single,,11/08/2024
100913,26.0, Female,East of England,Self-Employed,Postgraduate,Single,776.0,13-02-2023
112805,28.0,M,North East,Employed,Undergraduate,Divorced,559.0,24/07/2026
103992,44.0,FEMALE,South West,Employed,Undergraduate,Married,574.0,22/12/2018
106691,47.0,Male,Yorkshire and the Humber,Self-Employed,High School,Single,,08/17/2024
118293,59.0,female,London,Self-Employed,Vocational,Married,627.0,2021-11-04
101030,52.0,Female,Wales,Self-Employed,Undergraduate,Married,637.0,26/12/2023
109164,56.0,Female,London,Unemployed,Postgraduate,Divorced,671.0,18-02-2026
102220,23.0,male,Wales,Self-Employed,Undergraduate,Married,670.0,06/12/2021
111966,46.0,F,East Midlands,Employed,Postgraduate,Single,627.0,06/01/2023
109488,43.0, Female,London,Employed,None,Married,771.0,17-08-2024
101577,27.0,M,South East,Employed,Undergraduate,Married,503.0,06/21/2018
120003,18.0,female,London,Self-Employed,Postgraduate,Married,743.0,21/04/2020
109947,56.0,M,North West,Employed,None,Single,549.0,03-10-2022
103793,27.0,male,East Midlands,Unemployed,Postgraduate,Married,723.0,08/13/2024
103655,35.0,Female,London,Employed,High School,Divorced,0.0,06/18/2019
117471,42.0,FEMALE,London,Self-Employed,High School,Single,642.0,20-09-2019
104327,51.0,M,East Midlands,Employed,Postgraduate,Divorced,544.0,23/05/2025
119293,60.0,Female,London,Employed,Undergraduate,Married,640.0,09/25/2023
108302,67.0,male,Northern Ireland,Employed,High School,Single,612.0,15-11-2018
120296,39.0,male,London,Employed,Undergraduate,Single,512.0,10/25/2020
110544,58.0,male,East of England,Retired,Undergraduate,Married,441.0,26/10/2021
114802,55.0,female,South East,Self-Employed,Undergraduate,Divorced,694.0,2020-02-22
107686,43.0, Male,South East,Employed,Vocational,Divorced,662.0,2018-08-03
105731,33.0,M,Yorkshire and the Humber,Employed,High School,Widowed,514.0,2021-11-30
102917,43.0,MALE,South East,Self-Employed,Postgraduate,Single,612.0,19/08/2018
105586,25.0, Male,Yorkshire and the Humber,Self-Employed,Vocational,Single,620.0,2022-02-27
107088,60.0, Female,South East,Employed,None,Married,1381.0,15/04/2018
114605,57.0,FEMALE,North West,Retired,Vocational,Single,780.0,2020-09-08
106326,60.0,MALE,South East,Student,Vocational,Single,684.0,03-05-2026
101515,18.0,Female,East Midlands,Employed,High School,Divorced,590.0,2020-01-31
120267,41.0, Male,South East,Employed,Undergraduate,Single,,06/02/2021
111278,58.0,Female,London,Employed,High School,Single,667.0,06-01-2021
102371,41.0,male,West Midlands,Unemployed,Vocational,Single,687.0,20-05-2021
103432,40.0,M,Yorkshire and the Humber,Employed,High School,Single,742.0,25/07/2026
102263,22.0,Male,East Midlands,Self-Employed,None,Single,718.0,03-10-2021
104479,53.0,Female,East of England,Employed,High School,Divorced,623.0,15/07/2025
104239,69.0, Female,Wales,Self-Employed,High School,Single,528.0,08/06/2020
119243,45.0, Male,East Midlands,Unemployed,High School,Married,671.0,30-01-2024
101390,52.0,male,South East,Employed,High School,Married,591.0,06-06-2019
100893,36.0, Male,North East,Self-Employed,Undergraduate,Married,582.0,11-08-2021
101490,44.0,F,North West,Employed,Undergraduate,Single,764.0,27/01/2024
118700,27.0,Male,South East,Employed,Undergraduate,Single,746.0,05-04-2018
110042,64.0,female,London,Employed,Postgraduate,Married,594.0,04-11-2025
114037,49.0,male,Yorkshire and the Humber,Self-Employed,Undergraduate,Single,587.0,15/08/2020
116760,18.0,MALE,West Midlands,Student,High School,Single,,09-02-2018
108516,40.0,Other,South East,Employed,High School,Single,505.0,2025-02-04
109407,66.0,male,South East,Self-Employed,High School,Single,850.0,02-01-2018
102933,32.0,female,Yorkshire and the Humber,Unemployed,High School,Married,587.0,2021-12-08
112881,66.0,female,West Midlands,Employed,High School,Married,,2023-09-28
119474,45.0,male,South East,Retired,High School,Married,659.0,02/05/2026
110937,28.0,MALE,London,Self-Employed,Vocational,Single,818.0,2020-04-28
119146,41.0,F,North West,Employed,Undergraduate,Married,678.0,20-12-2025
119990,30.0,Male,South East,Employed,Undergraduate,Married,694.0,04/05/2023
111638,35.0, Female,Scotland,Self-Employed,Undergraduate,Single,680.0,26/09/2024
101129,18.0,FEMALE,London,Employed,Vocational,Single,667.0,09/17/2025
100731,38.0, Male,North West,Employed,Undergraduate,Married,573.0,06/06/2022
111110,18.0,Male,East Midlands,Employed,Undergraduate,Married,665.0,06/04/2024
119627,30.0,M,Scotland,Student,High School,Married,554.0,2019-06-15
103084,38.0,male,London,Student,High School,Married,689.0,18-08-2021
115000,18.0,FEMALE,London,Self-Employed,Undergraduate,Married,555.0,03/24/2020
107297,18.0, Male,London,Unemployed,Undergraduate,Married,488.0,31-07-2019
104588,57.0,Female,South West,Employed,None,Single,601.0,10/05/2022
112496,38.0,male,London,Retired,Postgraduate,Widowed,561.0,11/08/2025
102795,33.0,Male,East Midlands,Unemployed,High School,Divorced,627.0,06/05/2023
108979,51.0,Male,East Midlands,Self-Employed,None,Divorced,511.0,10/01/2025
107601,24.0, Female,London,Employed,High School,Divorced,709.0,03-05-2023
100798,49.0,male,North West,Employed,High School,Married,835.0,2024-03-06
106232,44.0, Male,London,Self-Employed,Undergraduate,Single,624.0,08/04/2026
100734,25.0,MALE,Wales,Student,Undergraduate,Single,690.0,16-05-2019
119210,18.0,MALE,West Midlands,Retired,High School,Married,685.0,2025-07-19
102244,52.0,FEMALE,North West,Self-Employed,Postgraduate,Single,650.0,07/12/2023
100178,40.0,F,East of England,Unemployed,High School,Married,624.0,25-02-2026
111469,37.0,Male,South West,Employed,Postgraduate,Married,428.0,04/02/2025
111932,36.0,Female,East Midlands,Unemployed,Undergraduate,Single,702.0,06-12-2025
101174,50.0,Male,East of England,Retired,High School,Single,614.0,2022-05-15
113798,59.0,Female,South East,Employed,High School,Married,750.0,2023-07-04
118596,69.0,female,South East,Retired,Vocational,Single,694.0,03-01-2025
110023,31.0, Female,South West,Retired,Undergraduate,Married,,2025-06-17
109830,60.0,MALE,South East,Employed,High School,Married,715.0,03/04/2019
100790,43.0, Female,East of England,Student,Undergraduate,Single,753.0,05/11/2025
119384,37.0,FEMALE,London,Self-Employed,Vocational,Divorced,598.0,2018-02-18
109973,37.0,Male,South East,Unemployed,Postgraduate,Single,670.0,30-04-2026
111393,37.0,F,West Midlands,Self-Employed,Postgraduate,Married,689.0,05/05/2019
100198,18.0,male,West Midlands,Employed,Undergraduate,Single,1671.0,05/30/2022
114643,33.0,MALE,West Midlands,Retired,Postgraduate,Married,732.0,04/06/2019
118817,33.0,Male,North West,Self-Employed,Vocational,Single,710.0,17/08/2025
112279,56.0,Female,North West,Employed,None,Married,671.0,04/16/2025
107675,35.0,M,East Midlands,Employed,Undergraduate,Married,569.0,16/11/2019
113385,48.0,Female,London,Employed,Undergraduate,Single,716.0,16/11/2019
100548,42.0,other,London,Student,High School,Single,470.0,26-09-2025
103339,32.0,F,East of England,Self-Employed,High School,Married,600.0,01/21/2022
112940,45.0,M,South East,Employed,High School,Single,696.0,11/06/2025
119336,47.0,Female,South East,Employed,None,Single,731.0,2019-07-09
116289,53.0,M,Wales,Employed,High School,Married,520.0,19-07-2026
107465,72.0,FEMALE,South East,Unemployed,Undergraduate,Married,529.0,04-01-2026
111772,23.0,F,South West,Self-Employed,Postgraduate,Single,594.0,30/12/2021
119108,33.0, Female,West Midlands,Employed,Vocational,Married,632.0,2024-04-26
115420,49.0,F,West Midlands,Employed,High School,Single,667.0,11/08/2022
110506,28.0, Male,Wales,Employed,Postgraduate,Single,695.0,08/26/2021
117920,18.0,Female,North West,Employed,None,Married,552.0,22-10-2021
113277,19.0,MALE,North West,Employed,High School,Married,658.0,06-05-2023
118947,51.0,MALE,East of England,Employed,Undergraduate,Single,528.0,22-06-2018
115103,46.0,M,Wales,Retired,High School,Single,743.0,2025-11-08
107533,49.0,MALE,Yorkshire and the Humber,Employed,Undergraduate,Married,719.0,2021-03-26
117758,50.0,M,South West,Employed,Postgraduate,Single,,07/18/2022
100066,27.0,female,London,Self-Employed,Postgraduate,Single,692.0,2025-09-03
118175,54.0,MALE,North West,Employed,Undergraduate,Married,526.0,25-08-2025
104712,52.0,M,Scotland,Employed,High School,Single,652.0,20/03/2021
105214,55.0, Female,Wales,Employed,High School,Married,537.0,11/05/2022
111452,29.0,male,North West,Employed,High School,Married,711.0,2025-10-21
118694,, Male,,,Vocational,,630.0,2019-11-16
105033,37.0,FEMALE,London,Employed,Undergraduate,Married,689.0,2022-08-23
106915,47.0,MALE,London,Employed,None,Divorced,0.0,22-04-2019
102572,52.0,F,London,Retired,Postgraduate,Single,661.0,05/16/2026
117279,25.0,male,East of England,Student,Undergraduate,Single,584.0,2025-08-26
117700,42.0,M,London,Employed,Postgraduate,Married,695.0,12/12/2022
100622,32.0,Female,London,Retired,Vocational,Divorced,539.0,01/01/2018
118973,18.0, Male,London,Self-Employed,Postgraduate,Married,661.0,2025-05-20
106222,29.0,male,East of England,Employed,Postgraduate,Married,826.0,18-01-2026
100787,47.0,female,Yorkshire and the Humber,Unemployed,Vocational,Married,646.0,2020-05-19
103332,31.0,female,North West,Unemployed,Vocational,Married,566.0,25/10/2018
114582,69.0,O,East of England,Employed,High School,Married,767.0,12-08-2021
116413,34.0,female,Scotland,Unemployed,Undergraduate,Married,570.0,2024-12-06
120436,42.0,FEMALE,West Midlands,Unemployed,Postgraduate,Married,711.0,27-11-2021
106008,49.0,MALE,East of England,Retired,High School,Widowed,584.0,2019-02-15
117544,52.0,M,London,Retired,Vocational,Married,515.0,01-10-2019
108334,42.0,MALE,East of England,Employed,Undergraduate,Married,632.0,30/07/2026
119527,31.0,M,Yorkshire and the Humber,Employed,High School,Divorced,506.0,18-02-2019
111472,50.0,Female,London,Self-Employed,Vocational,Single,757.0,27/08/2019
119292,29.0, Female,West Midlands,Self-Employed,Undergraduate,Married,619.0,2018-11-26
117518,47.0,M,Yorkshire and the Humber,Employed,Undergraduate,Widowed,579.0,03/03/2020
113448,29.0,FEMALE,London,Self-Employed,Postgraduate,Married,610.0,07/09/2019
119633,38.0,Male,East of England,Self-Employed,High School,Widowed,672.0,05-08-2021
115416,48.0, Male,Scotland,Self-Employed,None,Single,615.0,11/11/2023
112478,18.0,FEMALE,West Midlands,Employed,Postgraduate,Divorced,533.0,2024-03-12
100515,37.0,female,West Midlands,Employed,High School,Single,499.0,05/05/2023
117616,30.0,F,North West,Self-Employed,Undergraduate,Single,636.0,2018-08-13
100478,45.0,M,East of England,Employed,Vocational,Single,691.0,01-08-2022
113640,33.0,female,East Midlands,Retired,Undergraduate,Married,572.0,29/08/2018
104476,28.0,Male,Scotland,Retired,Undergraduate,Divorced,600.0,03-01-2026
109971,53.0,Male,Yorkshire and the Humber,Self-Employed,Undergraduate,Divorced,676.0,2026-02-15
110839,63.0,Female,North West,Unemployed,High School,Single,764.0,11/13/2023
120338,40.0,MALE,Scotland,Employed,Vocational,Married,569.0,08-09-2018
117782,46.0,M,East of England,Employed,Undergraduate,Married,779.0,02/03/2021
106899,60.0,M,North East,Employed,High School,Single,415.0,2020-04-22
110232,18.0,MALE,London,Employed,Vocational,Married,561.0,20-08-2019
115709,48.0,Male,London,Self-Employed,Undergraduate,Married,621.0,01/27/2020
101033,18.0,M,North West,Employed,High School,Married,637.0,12/10/2025
116454,53.0,M,North West,Retired,Undergraduate,Single,686.0,07-08-2021
114622,32.0, Female,West Midlands,Employed,Vocational,Single,620.0,2018-04-26
102598,54.0,female,London,Retired,High School,Married,619.0,24-03-2022
101514,34.0,Male,North West,Employed,Vocational,Single,653.0,03-03-2023
106191,32.0,F,South East,Employed,Vocational,Married,617.0,26-02-2018
117776,26.0,male,London,Self-Employed,High School,Married,674.0,25-11-2021
114175,36.0,female,West Midlands,Self-Employed,Postgraduate,Single,647.0,08/03/2026
107237,29.0, Male,North West,Employed,High School,Divorced,694.0,06/12/2024
105753,55.0,M,South East,Student,Undergraduate,Single,618.0,21/12/2019
102068,40.0, Female,London,Employed,Undergraduate,Married,680.0,09/26/2024
110644,,FEMALE,,,Vocational,,700.0,03/16/2023
108236,49.0,Female,North West,Employed,Undergraduate,Married,754.0,01-12-2022
108536,52.0,MALE,Northern Ireland,Self-Employed,High School,Married,615.0,2023-04-26
105521,38.0,M,South East,Unemployed,None,Widowed,746.0,01/11/2021
101462,42.0,Female,Yorkshire and the Humber,Employed,Undergraduate,Single,672.0,25/10/2023
115207,40.0,Female,East of England,Student,Undergraduate,Married,729.0,22/12/2019
107915,40.0, Female,Northern Ireland,Employed,Postgraduate,Married,778.0,2021-05-20
101871,45.0,Female,South East,Employed,Undergraduate,Divorced,665.0,03-06-2024
117121,37.0,FEMALE,West Midlands,Retired,Undergraduate,Single,675.0,09-02-2023
104576,53.0, Female,London,Self-Employed,Undergraduate,Single,701.0,13/04/2023
119022,52.0,F,South East,Employed,Postgraduate,Married,493.0,12/10/2025
107209,53.0,M,South East,Employed,Undergraduate,Married,535.0,11/09/2025
109856,32.0,female,London,Employed,High School,Married,499.0,17-08-2024
111080,55.0,Male,North East,Employed,Postgraduate,Divorced,762.0,14-01-2026
117124,41.0,O,East of England,Student,None,Married,722.0,2022-10-11
107349,55.0,M,London,Student,Vocational,Married,519.0,08/25/2019
104623,45.0, Male,Scotland,Employed,High School,Married,560.0,14/01/2019
107192,59.0,M,East Midlands,Employed,High School,Married,672.0,04/02/2026
104818,40.0,male,North West,Retired,Undergraduate,Single,784.0,2018-04-22
114230,35.0,male,Scotland,Employed,High School,Single,624.0,07/07/2025
116261,44.0, Female,East Midlands,Retired,Postgraduate,Married,679.0,2022-07-12
100220,45.0,MALE,London,Student,Undergraduate,Widowed,647.0,17/07/2023
109953,24.0, Male,West Midlands,Student,Postgraduate,Single,672.0,2023-10-16
114223,42.0, Male,West Midlands,Retired,Postgraduate,Married,693.0,08-09-2023
112632,47.0,FEMALE,South East,Employed,Postgraduate,Divorced,705.0,18/05/2025
119037,51.0,Female,West Midlands,Employed,High School,Divorced,0.0,2019-07-30
112778,40.0,F,Yorkshire and the Humber,Employed,Undergraduate,Widowed,710.0,22-07-2022
111389,50.0,Female,Scotland,Self-Employed,High School,Divorced,789.0,2019-07-23
115976,30.0,Male,Wales,Employed,Postgraduate,Married,1489.0,03/01/2021
118971,36.0,female,London,Student,Postgraduate,Single,478.0,03/23/2023
102476,51.0,F,South East,Employed,Vocational,Married,737.0,14-03-2025
104248,47.0,Male,London,Employed,None,Single,758.0,10/23/2024
106115,45.0, Female,South West,Employed,Vocational,Married,698.0,30-10-2022
119955,36.0, Female,Yorkshire and the Humber,Employed,Undergraduate,Married,569.0,23-12-2024
110941,52.0,FEMALE,West Midlands,Employed,Postgraduate,Married,668.0,11/09/2020
119109,49.0,Female,South West,Student,High School,Single,693.0,08/01/2024
119649,40.0,F,London,Unemployed,Undergraduate,Divorced,758.0,17-09-2025
106487,55.0,MALE,North West,Employed,High School,Single,721.0,15/07/2026
107036,28.0,male,North East,Self-Employed,Postgraduate,Married,674.0,07/07/2024
110099,18.0,male,West Midlands,Employed,Postgraduate,Single,603.0,08/28/2021
109456,37.0,M,London,Employed,Undergraduate,Married,550.0,23/03/2022
116813,41.0,MALE,North West,Employed,High School,Married,575.0,02/17/2021
112433,35.0,male,London,Retired,High School,Single,650.0,2022-03-29
105650,43.0,FEMALE,London,Unemployed,High School,Divorced,653.0,09/03/2026
115683,47.0, Female,East of England,Retired,Postgraduate,Married,721.0,08/27/2019
119889,38.0,M,Wales,Employed,Undergraduate,Married,641.0,03-07-2020
117730,42.0,male,East Midlands,Self-Employed,Postgraduate,Single,808.0,11-10-2024
108052,55.0,FEMALE,South East,Employed,Undergraduate,Divorced,849.0,23/12/2022
119989,29.0,female,South West,Unemployed,None,Married,,08/20/2020
116464,19.0,F,East of England,Employed,Undergraduate,Single,621.0,2022-07-26
120362,20.0,female,East Midlands,Unemployed,Undergraduate,Married,566.0,11-12-2021
102881,28.0,FEMALE,South East,Employed,Postgraduate,Divorced,523.0,22-06-2021
101677,33.0,Female,West Midlands,Self-Employed,Undergraduate,Married,635.0,08/19/2020
115831,37.0,male,Yorkshire and the Humber,Employed,Postgraduate,Married,736.0,07/07/2020
106060,53.0,M,East Midlands,Self-Employed,Vocational,Married,642.0,21/02/2021
100901,31.0,M,North East,Employed,Undergraduate,Married,513.0,18/04/2023
118244,51.0,M,North West,Employed,Undergraduate,Married,545.0,11/28/2020
107164,58.0,Female,Yorkshire and the Humber,Retired,Vocational,Married,585.0,11/18/2021
102296,48.0,Male,West Midlands,Employed,None,Married,454.0,08/01/2019
111594,37.0,female,West Midlands,Unemployed,High School,Single,850.0,03/30/2023
116844,49.0,MALE,South West,Employed,Undergraduate,Married,762.0,2018-05-06
108488,55.0,female,Northern Ireland,Employed,Undergraduate,Divorced,642.0,25-01-2026
109713,48.0,Female,South East,Employed,Postgraduate,Married,658.0,05/30/2022
118878,48.0,F,South East,Self-Employed,Undergraduate,Married,658.0,07/20/2026
113848,35.0,Male,South West,Employed,High School,Single,593.0,2024-04-20
120443,39.0,Male,North West,Employed,High School,Single,580.0,03/19/2021
119909,34.0, Male,London,Self-Employed,Undergraduate,Married,665.0,2019-05-24
108219,38.0,F,South East,Retired,High School,Married,714.0,23/06/2024
119272,44.0,male,West Midlands,Employed,High School,Divorced,631.0,11-01-2022
117938,51.0,female,Yorkshire and the Humber,Employed,Vocational,Single,554.0,2022-12-05
106772,46.0,Female,Scotland,Employed,Vocational,Single,751.0,04/04/2020
117916,46.0,M,South East,Employed,Vocational,Single,522.0,26/11/2018
114436,31.0,MALE,North East,Self-Employed,High School,Widowed,602.0,03/18/2020
111923,29.0, Male,South East,Employed,Postgraduate,Married,575.0,30/11/2021
114678,36.0,male,North West,Self-Employed,Vocational,Single,720.0,04-10-2021
111440,66.0,Female,South East,Self-Employed,High School,Married,675.0,15-03-2022
116759,,Male,,,Undergraduate,,566.0,10/13/2022
118586,28.0,female,East Midlands,Self-Employed,Vocational,Married,628.0,2019-04-29
116862,31.0,M,South East,Self-Employed,Vocational,Single,487.0,2025-01-09
107257,38.0,M,London,Employed,High School,Single,686.0,29/01/2020
102580,44.0,F,London,Student,High School,Married,-463.0,08/03/2018
107966,35.0,male,Wales,Self-Employed,Undergraduate,Married,711.0,12/07/2022
102156,47.0,MALE,South East,Retired,Undergraduate,Married,684.0,31-08-2019
104340,26.0, Female,North West,Student,High School,Married,659.0,01/11/2024
112936,44.0,MALE,London,Employed,Vocational,Married,599.0,2019-12-27
109562,31.0,MALE,London,Unemployed,Undergraduate,Married,529.0,2020-03-19
105216,,F,,,Undergraduate,,645.0,2020-01-13
110586,47.0,Female,North West,Employed,High School,Widowed,693.0,13-03-2019
102387,18.0,Male,Scotland,Retired,High School,Divorced,720.0,11-06-2018
113743,81.0,M,Wales,Self-Employed,Undergraduate,Married,552.0,2024-05-27
101073,20.0,female,London,Retired,Undergraduate,Divorced,0.0,23/10/2019
105254,47.0, Female,East Midlands,Student,Undergraduate,Divorced,548.0,2024-12-20
100681,42.0,Male,London,Employed,Postgraduate,Single,562.0,2023-05-18
104530,39.0,female,South East,Employed,Undergraduate,Married,653.0,04/02/2018
112967,51.0,female,North West,Self-Employed,Undergraduate,Single,771.0,05-11-2021
113614,18.0,Female,West Midlands,Employed,High School,Single,652.0,13/05/2022
103159,53.0,MALE,East Midlands,Retired,None,Married,640.0,09/06/2022
117786,42.0,female,West Midlands,Employed,Undergraduate,Married,683.0,16/02/2022
102987,46.0, Male,South East,Employed,High School,Single,592.0,2021-03-01
104908,42.0,MALE,South West,Unemployed,Postgraduate,Divorced,650.0,2022-07-30
101882,43.0, Female,London,Retired,Undergraduate,Married,651.0,12/04/2021
115383,50.0,male,East Midlands,Employed,None,Married,570.0,28-04-2020
114950,40.0,F,South East,Employed,Postgraduate,Single,617.0,15/03/2021
120034,41.0,male,East Midlands,Employed,High School,Divorced,783.0,06/13/2020
101940,44.0, Male,Northern Ireland,Employed,Vocational,Divorced,0.0,2019-04-10
103296,60.0, Female,Northern Ireland,Retired,High School,Married,593.0,03/31/2023
103534,61.0,male,London,Employed,None,Single,462.0,08/19/2025
105974,30.0,Male,London,Employed,Vocational,Single,541.0,25/10/2022
103729,32.0,M,North West,Employed,Postgraduate,Single,528.0,22-01-2024
100490,51.0,male,East of England,Employed,High School,Single,688.0,2024-04-07
105708,40.0, Male,Yorkshire and the Humber,Self-Employed,Undergraduate,Married,603.0,02/03/2026
101181,21.0,female,London,Retired,Postgraduate,Married,750.0,2018-09-21
101375,63.0,F,South East,Employed,Undergraduate,Married,791.0,12/04/2024
105014,18.0,MALE,South East,Employed,Undergraduate,Married,642.0,07-12-2019
115274,27.0,male,North West,Self-Employed,Vocational,Single,653.0,2026-08-31
111606,66.0,male,East of England,Self-Employed,Undergraduate,Single,799.0,03/07/2026
112351,54.0,female,London,Employed,Undergraduate,Widowed,728.0,01-04-2026
100626,18.0,F,London,Employed,High School,Married,683.0,04-01-2025
104758,65.0,male,North West,Employed,Vocational,Married,757.0,2023-11-08
113957,34.0,Female,East of England,Employed,High School,Married,635.0,10/23/2023
110304,46.0,Male,London,Employed,Undergraduate,Single,472.0,12/15/2023
103560,35.0,MALE,North West,Employed,Undergraduate,Divorced,574.0,12/20/2022
106040,57.0,Female,East of England,Unemployed,Postgraduate,Divorced,658.0,2026-02-23
112372,44.0, Female,London,Employed,Undergraduate,Single,603.0,09/09/2025
117851,52.0,Male,East Midlands,Unemployed,High School,Single,427.0,03/14/2025
102841,27.0, Female,London,Self-Employed,Undergraduate,Single,654.0,29-03-2026
104180,49.0,MALE,West Midlands,Retired,High School,Single,673.0,05/08/2025
118147,30.0,M,Wales,Employed,Vocational,Married,624.0,07/02/2022
115572,49.0,M,South East,Employed,High School,Married,701.0,27/04/2026
118929,48.0,Male,North West,Employed,High School,Divorced,497.0,2020-05-29
118625,61.0,O,London,Self-Employed,Vocational,Divorced,524.0,07-02-2018
102887,45.0,Female,Scotland,Self-Employed,Undergraduate,Married,532.0,06/29/2020
117163,28.0,Male,North East,Employed,Undergraduate,Single,644.0,2025-06-22
108876,65.0,FEMALE,Scotland,Employed,High School,Married,713.0,2021-12-07
104539,27.0,F,London,Student,Undergraduate,Single,498.0,24-02-2022
112706,27.0,Female,Northern Ireland,Unemployed,High School,Married,690.0,27-04-2025
112271,32.0, Female,London,Employed,Undergraduate,Divorced,664.0,17-01-2023
106683,36.0,Female,London,Employed,Vocational,Married,447.0,2023-08-20
106671,33.0,male,East Midlands,Employed,Postgraduate,Single,634.0,2019-08-13
114997,24.0, Male,South East,Student,High School,Married,598.0,24/05/2022
106453,40.0,Male,Northern Ireland,Self-Employed,Vocational,Married,540.0,24/05/2023
109211,58.0,female,North West,Employed,Postgraduate,Married,617.0,26/10/2022
101366,48.0,female,South East,Employed,Undergraduate,Married,570.0,20/12/2023
112108,48.0,male,North East,Employed,Vocational,Married,521.0,08/01/2026
112581,58.0, Male,London,Student,Undergraduate,Divorced,643.0,04/12/2024
102639,30.0,Male,London,Retired,High School,Married,657.0,2021-01-05
101191,45.0, Male,South East,Employed,Postgraduate,Single,645.0,25-03-2026
105602,58.0,female,Yorkshire and the Humber,Employed,Postgraduate,Married,645.0,29/06/2025
119821,56.0,male,London,Retired,Undergraduate,Single,508.0,21/04/2025
113921,19.0,M,Yorkshire and the Humber,Employed,High School,Married,525.0,28-10-2025
105730,48.0,Male,London,Retired,Vocational,Married,689.0,2021-10-02
114745,49.0, Male,Wales,Employed,High School,Married,600.0,18-01-2019
107204,29.0,FEMALE,East of England,Employed,Undergraduate,Single,752.0,14-10-2022
105296,39.0,F,South West,Self-Employed,Postgraduate,Single,725.0,2021-11-25
103197,29.0,male,Yorkshire and the Humber,Employed,Undergraduate,Married,722.0,28/02/2019
115536,,female,,,Undergraduate,,523.0,09/03/2018
112979,47.0,male,East Midlands,Employed,High School,Married,553.0,2025-02-08
102938,19.0,male,South East,Employed,Undergraduate,Married,684.0,01/10/2022
118059,36.0, Female,London,Student,High School,Divorced,549.0,26/03/2018
117277,31.0,male,Scotland,Student,Postgraduate,Married,638.0,07/12/2025
119427,55.0,male,West Midlands,Employed,High School,Married,753.0,2024-08-19
108890,41.0,male,South East,Self-Employed,Undergraduate,Married,580.0,26/08/2019
110171,53.0,Male,London,Retired,None,Single,670.0,12-09-2023
105979,30.0,F,West Midlands,Employed,Undergraduate,Married,745.0,2025-12-19
111995,65.0,male,Northern Ireland,Employed,Postgraduate,Single,697.0,23/11/2022
